Run 1,Run 1,Run 1,Run 1,Run 1
Time (s),Acceleration - x (m/s²),Acceleration - y (m/s²),Acceleration - z (m/s²),Acceleration - resultant (m/s²)
5.140,-9.4,-1.0,-1.6,9.6
5.150,-9.4,-1.0,-1.6,9.6
5.160,-9.4,-1.0,-1.6,9.6
5.170,-9.4,-1.0,-1.6,9.6
5.180,-8.3,-1.0,-1.4,8.5
5.190,-8.3,-1.0,-1.4,8.5
5.200,-8.3,-1.0,-1.4,8.5
5.210,-8.3,-1.0,-1.4,8.5
5.220,-8.0,-1.0,-1.6,8.2
5.230,-8.0,-1.0,-1.6,8.2
5.240,-8.6,-0.3,-1.7,8.8
5.250,-8.6,-0.3,-1.7,8.8
5.260,-8.6,-0.3,-1.7,8.8
5.270,-8.6,-0.3,-1.7,8.8
5.280,-8.6,-0.3,-1.7,8.8
5.290,-10.9,0.7,-1.2,11.0
5.300,-10.9,0.7,-1.2,11.0
5.310,-10.9,0.7,-1.2,11.0
5.320,-10.9,0.7,-1.2,11.0
5.330,-10.9,0.7,-1.2,11.0
5.340,-10.5,-1.2,-3.2,11.0
5.350,-10.5,-1.2,-3.2,11.0
5.360,-10.5,-1.2,-3.2,11.0
5.370,-10.5,-1.2,-3.2,11.0
5.380,-10.5,-1.2,-3.2,11.0
5.390,-9.5,-0.9,-3.7,10.2
5.400,-9.5,-0.9,-3.7,10.2
5.410,-9.5,-0.9,-3.7,10.2
5.420,-9.5,-0.9,-3.7,10.2
5.430,-9.5,-0.9,-3.7,10.2
5.440,-9.9,-0.9,-3.2,10.5
5.450,-9.9,-0.9,-3.2,10.5
5.460,-9.9,-0.9,-3.2,10.5
5.470,-9.3,-1.7,-3.2,10.0
5.480,-9.3,-1.7,-3.2,10.0
5.490,-9.3,-1.7,-3.2,10.0
5.500,-9.3,-1.7,-3.2,10.0
5.510,-8.8,-0.9,-3.6,9.5
5.520,-8.8,-0.9,-3.6,9.5
5.530,-8.8,-0.9,-3.6,9.5
5.540,-8.8,-0.9,-3.6,9.5
5.550,-8.8,-0.9,-3.6,9.5
5.560,-8.5,-0.6,-3.5,9.2
5.570,-8.5,-0.6,-3.5,9.2
5.580,-8.8,-0.3,-3.5,9.5
5.590,-8.8,-0.3,-3.5,9.5
5.600,-8.8,-0.3,-3.5,9.5
5.610,-8.8,-0.3,-3.5,9.5
5.620,-8.8,-0.3,-3.5,9.5
5.630,-9.5,-0.5,-3.1,10.0
5.640,-9.5,-0.5,-3.1,10.0
5.650,-9.5,-0.5,-3.1,10.0
5.660,-9.5,-0.5,-3.1,10.0
5.670,-9.8,0.1,-2.5,10.2
5.680,-9.8,0.1,-2.5,10.2
5.690,-9.8,0.1,-2.5,10.2
5.700,-9.8,0.1,-2.5,10.2
5.710,-9.8,0.1,-2.5,10.2
5.720,-9.9,-0.5,-2.4,10.2
5.730,-9.9,-0.5,-2.4,10.2
5.740,-9.9,-0.5,-2.4,10.2
5.750,-9.9,-0.5,-2.4,10.2
5.760,-9.9,-0.5,-2.4,10.2
5.770,-9.8,-0.6,-2.4,10.2
5.780,-9.8,-0.6,-2.4,10.2
5.790,-9.8,-0.6,-2.4,10.2
5.800,-9.8,-0.6,-2.4,10.2
5.810,-9.8,-0.6,-2.4,10.2
5.820,-9.4,-0.1,-2.4,9.7
5.830,-9.4,-0.1,-2.4,9.7
5.840,-9.4,-0.1,-2.4,9.7
5.850,-9.4,-0.1,-2.4,9.7
5.860,-9.4,-0.1,-2.4,9.7
5.870,-9.6,-0.6,-2.3,9.8
5.880,-9.6,-0.6,-2.3,9.8
5.890,-9.6,-0.6,-2.3,9.8
5.900,-9.3,-0.7,-2.0,9.5
5.910,-9.3,-0.7,-2.0,9.5
5.920,-9.3,-0.7,-2.0,9.5
